order_id,account_id,bank_to,account_to,amount,k_symbol
35794,A00004354,MN,33371013,5461.3,Loan Payment
35795,A00004354,CD,23047155,12756,Household Payment
35796,A00004356,AB,75449079,1003,Leasing Payment
35798,A00004358,IJ,36673987,2542,Leasing Payment
35802,A00004361,AB,55740487,7512.7,Loan Payment
35820,A00004377,OP,46991014,4788.3,Leasing Payment
35825,A00004383,IJ,71792411,1540,Leasing Payment
35826,A00004383,AB,54309666,8352,Household Payment
35827,A00004383,KL,99767720,4265, 
35829,A00004386,ST,24428779,1590,Leasing Payment
35830,A00004386,OP,82197737,11954,Household Payment
35865,A00004408,YZ,89509248,3779.9,Leasing Payment
35866,A00004408,GH,93220632,5156,Household Payment
35874,A00004413,QR,63660216,4610,Loan Payment
35875,A00004413,UV,8759522,7802,Household Payment
35876,A00004414,ST,75805902,3716,Household Payment
35877,A00004414,ST,35362416,3509, 
35878,A00004414,EF,88424551,4051,Loan Payment
35879,A00004415,AB,8593738,4601,Household Payment
35880,A00004415,MN,61133015,3408, 
35881,A00004415,QR,19646489,77,Insurance Payment
35882,A00004415,OP,67352598,397, 
35883,A00004415,EF,42558240,6170,Loan Payment
35887,A00004418,ST,50905704,5951,Household Payment
35888,A00004418,ST,36693310,186, 
35889,A00004418,UV,51602697,906,Insurance Payment
35890,A00004418,ST,76446610,1435, 
35891,A00004418,ST,73401069,881,Leasing Payment
35899,A00004423,GH,47825217,2051,Loan Payment
35900,A00004423,CD,4275078,1277,Household Payment
35901,A00004423,QR,21013897,4015, 
35902,A00004424,MN,62918054,720,Leasing Payment
35905,A00004427,KL,17050731,5005,Household Payment
35906,A00004427,CD,55410188,7318,Loan Payment
35917,A00004434,GH,7346713,2314,Leasing Payment
35918,A00004434,OP,390536,4495,Household Payment
35922,A00004438,ST,41293668,658,Leasing Payment
35925,A00004442,CD,2065778,8590,Household Payment
35926,A00004442,GH,64758652,1502,Leasing Payment
35931,A00004447,WX,55297768,5353.5,Loan Payment
35932,A00004448,WX,57328462,5353.5,Loan Payment
35941,A00004456,IJ,41103047,5353.5,Loan Payment
35951,A00004462,AB,98249196,2770.3,Loan Payment
35956,A00004467,UV,25870239,2394.5,Loan Payment
35957,A00004467,QR,66281664,4556,Household Payment
35964,A00004471,CD,9000087,3029.2,Leasing Payment
35965,A00004471,AB,60353129,11318,Household Payment
35967,A00004473,EF,96544521,5528,Household Payment
35968,A00004473,KL,69761729,3525, 
35969,A00004473,KL,75815641,1566,Loan Payment
35971,A00004475,YZ,70522868,1691.9,Leasing Payment
35972,A00004476,YZ,51957607,3195,Household Payment
35973,A00004476,EF,27366185,912, 
35974,A00004476,GH,96384197,3103,Insurance Payment
35975,A00004476,UV,18494886,633,Loan Payment
35978,A00004478,CD,49646252,707,Leasing Payment
36008,A00004503,YZ,21099597,2819.8,Loan Payment
36020,A00004511,WX,95965677,3948,Household Payment
36021,A00004511,EF,87421154,798,Leasing Payment
36042,A00004527,QR,12378204,2156,Loan Payment
36048,A00004533,CD,10384428,2253.5,Loan Payment
36049,A00004533,OP,65046036,10479,Household Payment
36053,A00004537,EF,82846194,1352.1,Leasing Payment
36066,A00004550,IJ,71980470,1113,Household Payment
36067,A00004550,EF,95971029,1607, 
36068,A00004550,ST,19181561,424,Insurance Payment
36069,A00004550,WX,30900681,1022,Loan Payment
36110,A00004576,UV,20694566,8339,Loan Payment
36115,A00004580,ST,99807279,1684.8,Loan Payment
36116,A00004580,AB,90886467,8723,Household Payment
36124,A00004585,YZ,64408206,4065,Household Payment
36125,A00004585,GH,3908431,1347,Loan Payment
36166,A00004616,GH,74167519,2778.7,Loan Payment
36167,A00004616,WX,88828020,12260,Household Payment
36170,A00004618,WX,54633820,2778.7,Loan Payment
36181,A00004626,IJ,69861972,2778.7,Loan Payment
36189,A00004631,KL,39618468,3647,Loan Payment
36217,A00004650,YZ,59294611,554,Household Payment
36218,A00004650,KL,6576216,2828, 
36219,A00004650,ST,50796478,6700,Loan Payment
36230,A00004660,QR,35342312,4456,Loan Payment
36231,A00004660,QR,85892647,2121,Household Payment
36232,A00004660,UV,85081994,475, 
36233,A00004660,MN,76798975,437,Insurance Payment
36263,A00004681,ST,8383214,3388,Loan Payment
36264,A00004681,CD,50554043,5016,Household Payment
36265,A00004681,OP,30791741,4515, 
36325,A00004715,AB,94525420,4049,Loan Payment
36341,A00004725,KL,46966421,4674.2,Loan Payment
36342,A00004725,KL,77940284,13462,Household Payment
36345,A00004727,YZ,36371326,4485,Loan Payment
36346,A00004727,QR,30821961,3580,Household Payment
36347,A00004727,UV,87424748,1861, 
36371,A00004746,UV,51417624,3413,Loan Payment
36378,A00004753,UV,96378469,1271,Leasing Payment
36413,A00004774,EF,85673802,9689,Loan Payment
36424,A00004784,CD,68459832,4572,Loan Payment
36443,A00004794,MN,92189216,1922,Household Payment
36444,A00004794,EF,60735916,603, 
36445,A00004794,UV,85381936,3142,Insurance Payment
36446,A00004794,CD,91262608,1660, 
36447,A00004794,KL,80407201,9698,Loan Payment
36454,A00004803,UV,17711252,1232,Loan Payment
36489,A00004825,OP,74436640,1783.2,Loan Payment
36529,A00004851,MN,12253350,5902.2,Loan Payment
36530,A00004851,YZ,40565508,4285,Household Payment
36531,A00004852,QR,23212576,4794,Household Payment
36532,A00004852,YZ,98242383,5925,Loan Payment
36539,A00004858,AB,67520165,6983.3,Loan Payment
36547,A00004863,MN,69927233,6340.3,Loan Payment
36548,A00004863,OP,70381557,3300,Household Payment
36549,A00004863,QR,66434705,6036, 
36599,A00004894,ST,81512897,4875.8,Loan Payment
36618,A00004907,YZ,25638538,3938,Household Payment
36619,A00004907,AB,5604631,1253, 
36620,A00004907,QR,82890259,325,Insurance Payment
36621,A00004907,IJ,5619949,2059,Loan Payment
36665,A00004937,ST,47568672,5996.2,Loan Payment
36666,A00004937,OP,13841212,2687,Household Payment
36667,A00004937,OP,43502605,800, 
36679,A00004948,KL,70243751,5996.2,Loan Payment
36680,A00004948,WX,39958155,4710,Household Payment
36681,A00004949,WX,44724160,6039.8,Loan Payment
36709,A00004969,ST,80888122,2502.8,Loan Payment
36710,A00004969,UV,87679707,8309,Household Payment
36711,A00004969,AB,94635641,610, 
36729,A00004981,YZ,61511546,4930,Household Payment
36730,A00004981,GH,9506047,3736,Loan Payment
36748,A00004994,MN,80840283,7178.8,Loan Payment
36749,A00004995,QR,68653625,3583,Loan Payment
36754,A00004999,GH,95365690,4588.5,Loan Payment
36755,A00004999,WX,20009368,7028,Household Payment
36756,A00004999,MN,71272724,6327, 
36758,A00005001,OP,7923072,4588.5,Loan Payment
36759,A00005001,OP,11451143,9292,Household Payment
36799,A00005033,CD,73070150,1820,Household Payment
36800,A00005033,QR,93854265,754, 
36801,A00005033,EF,12796581,2196,Insurance Payment
36802,A00005033,EF,25932383,950,Loan Payment
36851,A00005065,GH,31354725,1541.3,Leasing Payment
36852,A00005066,CD,56157791,2568.8,Loan Payment
36853,A00005066,OP,2258235,4206,Household Payment
36854,A00005066,EF,39506387,1018, 
36855,A00005066,YZ,10269540,132,Insurance Payment
36856,A00005066,KL,45041960,1283, 
36866,A00005072,CD,10877579,1863,Household Payment
36867,A00005072,EF,85992329,5869, 
36868,A00005072,OP,62572306,1065,Insurance Payment
36869,A00005072,OP,5224442,805, 
36870,A00005072,IJ,38607579,5292,Loan Payment
36928,A00005118,GH,99441033,3095,Household Payment
36929,A00005118,CD,97549569,446, 
36930,A00005118,CD,59396386,1109,Loan Payment
36934,A00005120,MN,4935771,6738.7,Loan Payment
36935,A00005120,YZ,26903707,3008,Household Payment
36946,A00005126,YZ,63854801,4208,Household Payment
36947,A00005126,GH,96935939,424,Loan Payment
36956,A00005133,MN,16182625,4755,Loan Payment
36957,A00005133,AB,50449115,286,Household Payment
36958,A00005133,IJ,35177278,412, 
36959,A00005133,QR,97651743,3913,Insurance Payment
37012,A00005164,EF,54096066,4261,Household Payment
37013,A00005164,UV,10503888,621,Loan Payment
37032,A00005180,WX,41377508,4897,Loan Payment
37033,A00005181,WX,47686052,6652.5,Loan Payment
37059,A00005196,YZ,95793395,6652.5,Loan Payment
37060,A00005196,CD,22101694,7905,Household Payment
37085,A00005213,OP,46268802,6687,Loan Payment
37087,A00005215,KL,58698618,2,Household Payment
37088,A00005215,QR,81640040,5315, 
37089,A00005215,KL,3664792,372,Insurance Payment
37090,A00005215,QR,71636765,870, 
37091,A00005215,KL,79302054,1219,Loan Payment
37108,A00005228,OP,7177615,7242,Loan Payment
37154,A00005256,KL,11066365,5388.5,Loan Payment
37167,A00005263,GH,63990634,3950,Household Payment
37168,A00005263,MN,57356619,4605,Loan Payment
37173,A00005267,MN,56727522,5388.5,Loan Payment
37177,A00005269,UV,7043707,793,Household Payment
37178,A00005269,OP,84263461,7260, 
37179,A00005269,OP,61308646,1957,Loan Payment
37180,A00005270,CD,13973260,3317,Loan Payment
37196,A00005283,KL,94041960,3559,Loan Payment
37197,A00005283,YZ,67168420,9649,Household Payment
37213,A00005290,YZ,96250020,7537,Loan Payment
37214,A00005290,UV,29544717,6293,Household Payment
37215,A00005290,WX,1615906,2245, 
37216,A00005290,QR,95391487,1336,Insurance Payment
37238,A00005305,MN,81407129,5011.2,Loan Payment
37251,A00005313,QR,80564933,5011.2,Loan Payment
37252,A00005313,MN,60921382,5791,Household Payment
37253,A00005313,UV,15263599,1167, 
37254,A00005313,AB,62256020,958,Insurance Payment
37257,A00005317,AB,69538569,2504.8,Loan Payment
37258,A00005317,KL,53978085,4331,Household Payment
37317,A00005358,ST,89332604,9191,Household Payment
37318,A00005358,MN,3237545,1139,Loan Payment
37323,A00005362,OP,24749118,4226.3,Loan Payment
37324,A00005362,UV,18269801,6413,Household Payment
37325,A00005362,IJ,23946857,7962, 
37339,A00005372,QR,4785913,2612,Leasing Payment
37361,A00005385,KL,92821448,2489.3,Loan Payment
37362,A00005385,YZ,67199128,8754,Household Payment
37378,A00005395,WX,43853229,4393.8,Loan Payment
37421,A00005422,YZ,91485505,6148,Loan Payment
37422,A00005422,AB,38885069,832,Household Payment
37423,A00005422,WX,95722668,2320, 
37424,A00005422,EF,40573519,1435,Insurance Payment
37425,A00005423,MN,48649221,1394,Leasing Payment
37426,A00005423,MN,5680722,446,Household Payment
37427,A00005423,QR,82146298,8618, 
37428,A00005423,AB,59710752,4068,Insurance Payment
37435,A00005428,MN,55829697,7281.3,Loan Payment
37456,A00005442,CD,26435643,7281.3,Loan Payment
37457,A00005442,EF,14627766,8110,Household Payment
37458,A00005442,MN,10828179,2070, 
37459,A00005442,IJ,7772154,1017,Insurance Payment
37462,A00005445,QR,10110479,2186,Loan Payment
37463,A00005445,UV,2227068,685,Household Payment
37464,A00005445,IJ,80277055,1439, 
37465,A00005445,OP,4871046,624,Insurance Payment
37466,A00005445,KL,26684844,859, 
37516,A00005477,UV,48098021,7279.3,Loan Payment
37517,A00005477,UV,40210610,6342,Household Payment
37520,A00005481,IJ,17114121,4358,Loan Payment
37522,A00005483,KL,24862456,1307,Leasing Payment
37560,A00005505,WX,15837931,2908.2,Leasing Payment
37616,A00005541,UV,59490781,3114,Household Payment
37617,A00005541,QR,48447573,648, 
37618,A00005541,WX,66726541,680,Loan Payment
37625,A00005546,IJ,97723727,2536.9,Leasing Payment
37665,A00005572,IJ,85013025,2348,Loan Payment
37666,A00005572,KL,53127735,11314,Household Payment
37668,A00005574,CD,52011740,3719,Loan Payment
37669,A00005574,QR,36525643,11878,Household Payment
37699,A00005591,ST,19205475,3697.8,Loan Payment
37700,A00005591,GH,38603085,323,Household Payment
37701,A00005591,UV,44512021,2872, 
37702,A00005591,OP,87980109,345,Insurance Payment
37703,A00005591,YZ,30955463,2, 
37706,A00005593,GH,67515390,3697.8,Loan Payment
37707,A00005593,EF,48020237,6049,Household Payment
37716,A00005602,EF,42234236,3697.8,Loan Payment
37740,A00005622,UV,45906978,6918.3,Loan Payment
37741,A00005622,ST,24175644,6327,Household Payment
37742,A00005622,EF,71167778,573, 
37748,A00005628,QR,30017256,3757,Loan Payment
37755,A00005632,ST,84198254,4760,Loan Payment
37782,A00005650,EF,10689866,4108.3,Loan Payment
37783,A00005650,GH,29767215,10530,Household Payment
37795,A00005661,MN,80939536,1653.6,Leasing Payment
37838,A00005692,AB,42425257,1653.6,Leasing Payment
37847,A00005698,OP,81442999,2756,Loan Payment
37848,A00005698,QR,64414620,10120,Household Payment
37850,A00005700,UV,47866308,1728,Loan Payment
37888,A00005724,WX,9607071,4845,Loan Payment
37889,A00005724,IJ,5197179,2692,Household Payment
37890,A00005724,MN,30744582,561, 
37891,A00005724,YZ,83046674,281,Insurance Payment
37892,A00005724,WX,21557212,1220, 
37906,A00005735,MN,1054633,4845,Loan Payment
37912,A00005740,OP,3078049,2907,Leasing Payment
37915,A00005742,GH,19201743,4845,Loan Payment
37937,A00005758,KL,97891717,5700.7,Loan Payment
37938,A00005758,IJ,690603,3063,Household Payment
37939,A00005758,WX,15063757,3203, 
37940,A00005758,UV,75170343,7996,Insurance Payment
37964,A00005774,UV,69220012,1413,Household Payment
37965,A00005774,OP,39872121,7143, 
37966,A00005774,ST,4440504,1299,Loan Payment
37995,A00005794,CD,1848161,2060,Loan Payment
38026,A00005817,WX,72341751,3849,Leasing Payment
38027,A00005817,QR,90788304,3105,Household Payment
38028,A00005817,WX,85494482,9352, 
38053,A00005837,KL,80529534,4939,Loan Payment
38091,A00005868,CD,64549314,1762,Leasing Payment
38118,A00005891,EF,95617645,5432.3,Loan Payment
38151,A00005912,CD,6367522,3076.8,Loan Payment
38152,A00005912,OP,65154915,9846,Household Payment
38166,A00005927,OP,95520770,1817.3,Loan Payment
38190,A00005944,AB,49417829,4685,Household Payment
38191,A00005944,AB,50435006,1640,Loan Payment
38198,A00005952,EF,22068012,5885.3,Loan Payment
38199,A00005952,GH,68812089,3028,Household Payment
38200,A00005952,MN,40625691,1374, 
38201,A00005952,YZ,2707452,3684,Insurance Payment
38202,A00005952,WX,37493223,1594, 
38263,A00005991,UV,6799704,1978,Household Payment
38264,A00005991,KL,83801996,4235, 
38265,A00005991,MN,49866914,1272,Loan Payment
38326,A00006030,WX,18410075,1177,Loan Payment
38328,A00006034,MN,6834680,7741.8,Loan Payment
38338,A00006040,UV,45750951,2635,Household Payment
38339,A00006040,EF,96697401,1321, 
38340,A00006040,GH,15017515,5015,Insurance Payment
38341,A00006040,QR,12242263,489,Loan Payment
38359,A00006051,AB,22275466,7685,Loan Payment
38373,A00006061,YZ,38191717,8521,Household Payment
38374,A00006061,KL,92930179,429,Loan Payment
38375,A00006062,OP,96754401,5356,Loan Payment
38376,A00006062,KL,65052980,10608,Household Payment
38395,A00006075,ST,38067519,8499,Loan Payment
38408,A00006083,MN,44330716,7518,Loan Payment
38431,A00006097,WX,87940978,3155,Household Payment
38432,A00006097,KL,34494578,728,Loan Payment
38462,A00006118,UV,16368747,7518,Loan Payment
38500,A00006138,EF,68264150,2817.3,Loan Payment
38501,A00006138,WX,42320823,10869,Household Payment
38519,A00006148,YZ,26888096,7847,Household Payment
38520,A00006148,QR,40286940,2490,Loan Payment
38539,A00006157,GH,85308313,5165.2,Loan Payment
38540,A00006157,MN,97978877,9523,Household Payment
38541,A00006158,ST,22791475,5165.2,Loan Payment
38649,A00006226,KL,83721154,6643.7,Loan Payment
38694,A00006265,WX,43599933,3639.5,Loan Payment
38695,A00006265,EF,11553663,7274,Household Payment
38708,A00006273,QR,34498596,3639.5,Loan Payment
38729,A00006289,GH,34028458,1784.5,Loan Payment
38820,A00006353,EF,55760598,586,Household Payment
38821,A00006353,OP,1903015,5984, 
38822,A00006353,CD,62611573,1332,Loan Payment
38829,A00006358,GH,31235045,5632.8,Loan Payment
38830,A00006358,EF,69701927,13076,Household Payment
38837,A00006363,UV,2478039,1459,Loan Payment
38885,A00006397,GH,75494760,3016.7,Loan Payment
38888,A00006400,OP,68610131,3016.7,Loan Payment
38889,A00006400,OP,10098511,7320,Household Payment
38890,A00006400,QR,30437541,143, 
38891,A00006400,EF,79846286,7396,Insurance Payment
38921,A00006425,KL,41016417,3057,Loan Payment
38930,A00006434,GH,56125944,4589.2,Loan Payment
38931,A00006434,EF,10144585,4891,Household Payment
38936,A00006440,UV,75896376,2881,Loan Payment
38955,A00006453,MN,92548077,1514,Household Payment
38956,A00006453,KL,17806643,695, 
38957,A00006453,EF,98467659,541,Insurance Payment
38958,A00006453,KL,10349285,304,Loan Payment
38965,A00006461,MN,30961704,4192.5,Loan Payment
38982,A00006472,QR,3375345,3597,Loan Payment
38983,A00006473,KL,93282901,6408.8,Loan Payment
39014,A00006495,OP,70482468,8606,Household Payment
39015,A00006495,EF,70085698,8747,Loan Payment
39027,A00006505,WX,49671936,3207.8,Loan Payment
39032,A00006510,EF,50882208,3207.8,Loan Payment
39033,A00006511,KL,72078418,1924.7,Leasing Payment
39102,A00006555,UV,80658405,5900,Loan Payment
39151,A00006592,QR,62818646,6510.7,Loan Payment
39152,A00006592,QR,16516280,10755,Household Payment
39167,A00006602,GH,94580405,8523,Loan Payment
39177,A00006609,ST,70020216,1671,Loan Payment
39178,A00006609,UV,11188424,3881,Household Payment
39179,A00006609,GH,27650201,1624, 
39241,A00006649,CD,71315157,1671,Loan Payment
39284,A00006678,AB,46673387,6133,Loan Payment
